date,well,find,chem,area,wqo
12/19/1985,04N23W29F02S,36,chloride,santaana,100
12/19/1985,04N23W29F02S,1.62648,nitrate_as_n,santaana,10
12/19/1985,04N23W29F02S,7.2,nitrate_as_no3,santaana,45
12/19/1985,04N23W29F02S,242,sulfate,santaana,300
12/19/1985,04N23W29F02S,637,tds,santaana,800
4/10/1986,04N23W29F02S,38,chloride,santaana,100
4/10/1986,04N23W29F02S,3.97584,nitrate_as_n,santaana,10
4/10/1986,04N23W29F02S,17.6,nitrate_as_no3,santaana,45
4/10/1986,04N23W29F02S,271,sulfate,santaana,300
4/10/1986,04N23W29F02S,736,tds,santaana,800
5/6/1987,04N23W29F02S,32,chloride,santaana,100
5/6/1987,04N23W29F02S,1.21986,nitrate_as_n,santaana,10
5/6/1987,04N23W29F02S,5.4,nitrate_as_no3,santaana,45
5/6/1987,04N23W29F02S,268,sulfate,santaana,300
5/6/1987,04N23W29F02S,628,tds,santaana,800
11/19/1987,04N23W29F02S,1.31022,nitrate_as_n,santaana,10
11/19/1987,04N23W29F02S,5.8,nitrate_as_no3,santaana,45
11/19/1987,04N23W29F02S,604,tds,santaana,800
5/5/1988,04N23W29F02S,36,chloride,santaana,100
5/5/1988,04N23W29F02S,1.82979,nitrate_as_n,santaana,10
5/5/1988,04N23W29F02S,8.1,nitrate_as_no3,santaana,45
5/5/1988,04N23W29F02S,720,tds,santaana,800
5/11/1990,04N23W29F02S,0.5,boron,santaana,0.5
5/11/1990,04N23W29F02S,53,chloride,santaana,100
5/11/1990,04N23W29F02S,1.44576,nitrate_as_n,santaana,10
5/11/1990,04N23W29F02S,6.4,nitrate_as_no3,santaana,45
5/11/1990,04N23W29F02S,193,sulfate,santaana,300
5/11/1990,04N23W29F02S,648,tds,santaana,800
7/10/1990,04N23W29F02S,45,chloride,santaana,100
7/10/1990,04N23W29F02S,0.4518,nitrate_as_n,santaana,10
7/10/1990,04N23W29F02S,2,nitrate_as_no3,santaana,45
7/10/1990,04N23W29F02S,445,sulfate,santaana,300
7/10/1990,04N23W29F02S,652,tds,santaana,800
4/24/1991,04N23W29F02S,57,chloride,santaana,100
4/24/1991,04N23W29F02S,1.28763,nitrate_as_n,santaana,10
4/24/1991,04N23W29F02S,5.7,nitrate_as_no3,santaana,45
4/24/1991,04N23W29F02S,188,sulfate,santaana,300
4/24/1991,04N23W29F02S,748,tds,santaana,800
10/26/1998,04N23W29F02S,1.3554,nitrate_as_n,santaana,10
10/26/1998,04N23W29F02S,6,nitrate_as_no3,santaana,45
8/18/1999,04N23W29F02S,22,chloride,santaana,100
8/18/1999,04N23W29F02S,0.2259,nitrate_as_n,santaana,10
8/18/1999,04N23W29F02S,1,nitrate_as_no3,santaana,45
8/18/1999,04N23W29F02S,176,sulfate,santaana,300
8/18/1999,04N23W29F02S,350,tds,santaana,800
10/29/2010,04N23W29F02S,24,chloride,santaana,100
10/29/2010,04N23W29F02S,0.60993,nitrate_as_n,santaana,10
10/29/2010,04N23W29F02S,2.7,nitrate_as_no3,santaana,45
10/29/2010,04N23W29F02S,241,sulfate,santaana,300
10/29/2010,04N23W29F02S,685,tds,santaana,800
8/9/2011,04N23W29F02S,1.40058,nitrate_as_n,santaana,10
8/9/2011,04N23W29F02S,6.2,nitrate_as_no3,santaana,45
8/9/2011,04N23W29F02S,643,tds,santaana,800
8/21/2012,04N23W29F02S,29,chloride,santaana,100
8/21/2012,04N23W29F02S,0.54216,nitrate_as_n,santaana,10
8/21/2012,04N23W29F02S,2.4,nitrate_as_no3,santaana,45
8/21/2012,04N23W29F02S,219,sulfate,santaana,300
8/21/2012,04N23W29F02S,658,tds,santaana,800
5/17/1972,04N23W32C02S,2.259,nitrate_as_n,santaana,10
5/17/1972,04N23W32C02S,10,nitrate_as_no3,santaana,45
5/17/1972,04N23W32C02S,253,sulfate,santaana,300
5/17/1972,04N23W32C02S,674,tds,santaana,800
5/6/1987,04N23W32C02S,35,chloride,santaana,100
5/6/1987,04N23W32C02S,1.42317,nitrate_as_n,santaana,10
5/6/1987,04N23W32C02S,6.3,nitrate_as_no3,santaana,45
5/6/1987,04N23W32C02S,236,sulfate,santaana,300
5/6/1987,04N23W32C02S,668,tds,santaana,800
11/19/1987,04N23W32C02S,35,chloride,santaana,100
11/19/1987,04N23W32C02S,2.12346,nitrate_as_n,santaana,10
11/19/1987,04N23W32C02S,9.4,nitrate_as_no3,santaana,45
11/19/1987,04N23W32C02S,588,tds,santaana,800
7/10/1990,04N23W32C02S,0.51957,nitrate_as_n,santaana,10
7/10/1990,04N23W32C02S,2.3,nitrate_as_no3,santaana,45
7/10/1990,04N23W32C02S,272,sulfate,santaana,300
7/10/1990,04N23W32C02S,656,tds,santaana,800
11/5/1990,04N23W32C02S,46,chloride,santaana,100
11/5/1990,04N23W32C02S,0.04518,nitrate_as_n,santaana,10
11/5/1990,04N23W32C02S,0.2,nitrate_as_no3,santaana,45
11/5/1990,04N23W32C02S,668,tds,santaana,800
12/28/1990,04N23W32C02S,0.5,boron,santaana,0.5
12/28/1990,04N23W32C02S,46,chloride,santaana,100
12/28/1990,04N23W32C02S,0.4518,nitrate_as_n,santaana,10
12/28/1990,04N23W32C02S,2,nitrate_as_no3,santaana,45
12/28/1990,04N23W32C02S,311,sulfate,santaana,300
12/28/1990,04N23W32C02S,668,tds,santaana,800
4/24/1991,04N23W32C02S,0.4,boron,santaana,0.5
4/24/1991,04N23W32C02S,50,chloride,santaana,100
4/24/1991,04N23W32C02S,1.76202,nitrate_as_n,santaana,10
4/24/1991,04N23W32C02S,7.8,nitrate_as_no3,santaana,45
4/24/1991,04N23W32C02S,237,sulfate,santaana,300
4/24/1991,04N23W32C02S,800,tds,santaana,800
5/17/1972,04N23W32J06S,39,chloride,santaana,100
5/17/1972,04N23W32J06S,5.1957,nitrate_as_n,santaana,10
5/17/1972,04N23W32J06S,23,nitrate_as_no3,santaana,45
5/17/1972,04N23W32J06S,207,sulfate,santaana,300
5/17/1972,04N23W32J06S,658,tds,santaana,800
6/14/1973,04N23W32J06S,0.4,boron,santaana,0.5
6/14/1973,04N23W32J06S,32,chloride,santaana,100
6/14/1973,04N23W32J06S,3.8403,nitrate_as_n,santaana,10
6/14/1973,04N23W32J06S,17,nitrate_as_no3,santaana,45
6/14/1973,04N23W32J06S,179,sulfate,santaana,300
6/14/1973,04N23W32J06S,543,tds,santaana,800
7/12/2007,04N23W32K01S,0.24,boron,santaana,0.5
7/12/2007,04N23W32K01S,35,chloride,santaana,100
7/12/2007,04N23W32K01S,0,nitrate_as_n,santaana,10
7/12/2007,04N23W32K01S,0,nitrate_as_no3,santaana,45
7/12/2007,04N23W32K01S,168,sulfate,santaana,300
7/12/2007,04N23W32K01S,840,tds,santaana,800
3/13/1990,05N23W33B02S,57,chloride,kennedy,100
3/13/1990,05N23W33B02S,0.2259,nitrate_as_n,kennedy,10
3/13/1990,05N23W33B02S,1,nitrate_as_no3,kennedy,45
3/13/1990,05N23W33B02S,270,sulfate,kennedy,300
3/13/1990,05N23W33B02S,700,tds,kennedy,800
6/21/1993,05N23W33B02S,11,chloride,kennedy,100
6/21/1993,05N23W33B02S,0.2259,nitrate_as_n,kennedy,10
6/21/1993,05N23W33B02S,1,nitrate_as_no3,kennedy,45
6/21/1993,05N23W33B02S,379,sulfate,kennedy,300
6/21/1993,05N23W33B02S,765.7,tds,kennedy,800
10/12/1995,05N23W33B02S,0.2259,nitrate_as_n,kennedy,10
10/12/1995,05N23W33B02S,1,nitrate_as_no3,kennedy,45
6/17/1996,05N23W33B02S,19.4,chloride,kennedy,100
6/17/1996,05N23W33B02S,0.4518,nitrate_as_n,kennedy,10
6/17/1996,05N23W33B02S,2,nitrate_as_no3,kennedy,45
6/17/1996,05N23W33B02S,266,sulfate,kennedy,300
6/17/1996,05N23W33B02S,572,tds,kennedy,800
2/1/1999,05N23W33B02S,0.4518,nitrate_as_n,kennedy,10
2/1/1999,05N23W33B02S,2,nitrate_as_no3,kennedy,45
6/28/1999,05N23W33B02S,20.4,chloride,kennedy,100
6/28/1999,05N23W33B02S,0.4518,nitrate_as_n,kennedy,10
6/28/1999,05N23W33B02S,2,nitrate_as_no3,kennedy,45
6/28/1999,05N23W33B02S,248,sulfate,kennedy,300
6/28/1999,05N23W33B02S,565,tds,kennedy,800
3/12/2001,05N23W33B02S,1.89756,nitrate_as_n,kennedy,10
3/12/2001,05N23W33B02S,8.4,nitrate_as_no3,kennedy,45
6/18/2001,05N23W33B02S,0,nitrate_as_n,kennedy,10
6/18/2001,05N23W33B02S,0,nitrate_as_no3,kennedy,45
10/15/2001,05N23W33B02S,0,nitrate_as_n,kennedy,10
10/15/2001,05N23W33B02S,0,nitrate_as_no3,kennedy,45
4/22/2002,05N23W33B02S,0.52,boron,kennedy,0.5
4/22/2002,05N23W33B02S,36,chloride,kennedy,100
4/22/2002,05N23W33B02S,0,nitrate_as_n,kennedy,10
4/22/2002,05N23W33B02S,0,nitrate_as_no3,kennedy,45
4/22/2002,05N23W33B02S,230,sulfate,kennedy,300
4/22/2002,05N23W33B02S,580,tds,kennedy,800
6/9/2003,05N23W33B02S,0,nitrate_as_n,kennedy,10
6/9/2003,05N23W33B02S,0,nitrate_as_no3,kennedy,45
9/13/2004,05N23W33B02S,0,nitrate_as_n,kennedy,10
9/13/2004,05N23W33B02S,0,nitrate_as_no3,kennedy,45
9/20/2004,05N23W33B02S,1,boron,kennedy,0.5
6/20/2005,05N23W33B02S,0.26,boron,kennedy,0.5
6/20/2005,05N23W33B02S,12,chloride,kennedy,100
6/20/2005,05N23W33B02S,0,nitrate_as_n,kennedy,10
6/20/2005,05N23W33B02S,0,nitrate_as_no3,kennedy,45
6/20/2005,05N23W33B02S,270,sulfate,kennedy,300
6/20/2005,05N23W33B02S,580,tds,kennedy,800
6/20/2006,05N23W33B02S,0.09036,nitrate_as_n,kennedy,10
6/20/2006,05N23W33B02S,0.4,nitrate_as_no3,kennedy,45
6/5/2007,05N23W33B02S,0.20331,nitrate_as_n,kennedy,10
6/5/2007,05N23W33B02S,0.9,nitrate_as_no3,kennedy,45
6/3/2008,05N23W33B02S,0.27108,nitrate_as_n,kennedy,10
6/3/2008,05N23W33B02S,1.2,nitrate_as_no3,kennedy,45
3/23/2009,05N23W33B02S,0.8,boron,kennedy,0.5
3/23/2009,05N23W33B02S,27,chloride,kennedy,100
3/23/2009,05N23W33B02S,1.03914,nitrate_as_n,kennedy,10
3/23/2009,05N23W33B02S,4.6,nitrate_as_no3,kennedy,45
3/23/2009,05N23W33B02S,313,sulfate,kennedy,300
3/23/2009,05N23W33B02S,700,tds,kennedy,800
6/2/2009,05N23W33B02S,0.20331,nitrate_as_n,kennedy,10
6/2/2009,05N23W33B02S,0.9,nitrate_as_no3,kennedy,45
9/29/2009,05N23W33B02S,0.13554,nitrate_as_n,kennedy,10
9/29/2009,05N23W33B02S,0.6,nitrate_as_no3,kennedy,45
6/1/2010,05N23W33B02S,0.15813,nitrate_as_n,kennedy,10
6/1/2010,05N23W33B02S,0.7,nitrate_as_no3,kennedy,45
4/19/2011,05N23W33B02S,1.85238,nitrate_as_n,kennedy,10
4/19/2011,05N23W33B02S,8.2,nitrate_as_no3,kennedy,45
4/3/2012,05N23W33B02S,0.38403,nitrate_as_n,kennedy,10
4/3/2012,05N23W33B02S,1.7,nitrate_as_no3,kennedy,45
4/2/2013,05N23W33B02S,0.31626,nitrate_as_n,kennedy,10
4/2/2013,05N23W33B02S,1.4,nitrate_as_no3,kennedy,45
4/1/2014,05N23W33B02S,3.04965,nitrate_as_n,kennedy,10
4/1/2014,05N23W33B02S,13.5,nitrate_as_no3,kennedy,45
6/10/2014,05N23W33B02S,1.3,boron,kennedy,0.5
6/10/2014,05N23W33B02S,56,chloride,kennedy,100
6/10/2014,05N23W33B02S,0.24849,nitrate_as_n,kennedy,10
6/10/2014,05N23W33B02S,1.1,nitrate_as_no3,kennedy,45
6/10/2014,05N23W33B02S,299,sulfate,kennedy,300
6/10/2014,05N23W33B02S,740,tds,kennedy,800
4/7/2015,05N23W33B02S,0.47439,nitrate_as_n,kennedy,10
4/7/2015,05N23W33B02S,2.1,nitrate_as_no3,kennedy,45
4/5/2016,05N23W33B02S,1.5,nitrate_as_n,kennedy,10
4/5/2016,05N23W33B02S,6.6402,nitrate_as_no3,kennedy,45
4/11/2017,05N23W33B02S,1.5,nitrate_as_n,kennedy,10
4/11/2017,05N23W33B02S,6.6402,nitrate_as_no3,kennedy,45
6/6/2017,05N23W33B02S,0.9,boron,kennedy,0.5
6/6/2017,05N23W33B02S,35,chloride,kennedy,100
6/6/2017,05N23W33B02S,0.4,nitrate_as_n,kennedy,10
6/6/2017,05N23W33B02S,1.77072,nitrate_as_no3,kennedy,45
6/6/2017,05N23W33B02S,343,sulfate,kennedy,300
6/6/2017,05N23W33B02S,760,tds,kennedy,800
4/24/2018,05N23W33B02S,5.1,nitrate_as_n,kennedy,10
4/24/2018,05N23W33B02S,22.57668,nitrate_as_no3,kennedy,45
6/11/2019,05N23W33B02S,1,nitrate_as_n,kennedy,10
6/11/2019,05N23W33B02S,4.4268,nitrate_as_no3,kennedy,45
1/31/1986,05N23W33B03S,28,chloride,kennedy,100
1/31/1986,05N23W33B03S,28,chloride,kennedy,100
1/31/1986,05N23W33B03S,1.1295,nitrate_as_n,kennedy,10
1/31/1986,05N23W33B03S,5,nitrate_as_no3,kennedy,45
1/31/1986,05N23W33B03S,302,sulfate,kennedy,300
1/31/1986,05N23W33B03S,302,sulfate,kennedy,300
1/31/1986,05N23W33B03S,655,tds,kennedy,800
7/19/1988,05N23W33B03S,43,chloride,kennedy,100
7/19/1988,05N23W33B03S,43,chloride,kennedy,100
7/19/1988,05N23W33B03S,3.6144,nitrate_as_n,kennedy,10
7/19/1988,05N23W33B03S,16,nitrate_as_no3,kennedy,45
7/19/1988,05N23W33B03S,223,sulfate,kennedy,300
7/19/1988,05N23W33B03S,223,sulfate,kennedy,300
7/19/1988,05N23W33B03S,696,tds,kennedy,800
6/21/1993,05N23W33B03S,10.8,chloride,kennedy,100
6/21/1993,05N23W33B03S,11,chloride,kennedy,100
6/21/1993,05N23W33B03S,0.27108,nitrate_as_n,kennedy,10
6/21/1993,05N23W33B03S,1.2,nitrate_as_no3,kennedy,45
6/21/1993,05N23W33B03S,350,sulfate,kennedy,300
6/21/1993,05N23W33B03S,350,sulfate,kennedy,300
6/21/1993,05N23W33B03S,759.1,tds,kennedy,800
10/12/1995,05N23W33B03S,0.36144,nitrate_as_n,kennedy,10
10/12/1995,05N23W33B03S,1.6,nitrate_as_no3,kennedy,45
6/17/1996,05N23W33B03S,17.9,chloride,kennedy,100
6/17/1996,05N23W33B03S,18,chloride,kennedy,100
6/17/1996,05N23W33B03S,0.4518,nitrate_as_n,kennedy,10
6/17/1996,05N23W33B03S,2,nitrate_as_no3,kennedy,45
6/17/1996,05N23W33B03S,295,sulfate,kennedy,300
6/17/1996,05N23W33B03S,295,sulfate,kennedy,300
6/17/1996,05N23W33B03S,635,tds,kennedy,800
2/1/1999,05N23W33B03S,0.4518,nitrate_as_n,kennedy,10
2/1/1999,05N23W33B03S,2,nitrate_as_no3,kennedy,45
6/28/1999,05N23W33B03S,19,chloride,kennedy,100
6/28/1999,05N23W33B03S,19,chloride,kennedy,100
6/28/1999,05N23W33B03S,0.4518,nitrate_as_n,kennedy,10
6/28/1999,05N23W33B03S,2,nitrate_as_no3,kennedy,45
6/28/1999,05N23W33B03S,265,sulfate,kennedy,300
6/28/1999,05N23W33B03S,265,sulfate,kennedy,300
6/28/1999,05N23W33B03S,608,tds,kennedy,800
9/29/1999,05N23W33B03S,14,chloride,kennedy,100
9/29/1999,05N23W33B03S,124,sulfate,kennedy,300
3/12/2001,05N23W33B03S,3.1626,nitrate_as_n,kennedy,10
3/12/2001,05N23W33B03S,14,nitrate_as_no3,kennedy,45
6/18/2001,05N23W33B03S,0,nitrate_as_n,kennedy,10
6/18/2001,05N23W33B03S,0,nitrate_as_no3,kennedy,45
10/15/2001,05N23W33B03S,0,nitrate_as_n,kennedy,10
10/15/2001,05N23W33B03S,0,nitrate_as_no3,kennedy,45
4/22/2002,05N23W33B03S,0.47,boron,kennedy,0.5
4/22/2002,05N23W33B03S,0.47,boron,kennedy,0.5
4/22/2002,05N23W33B03S,33,chloride,kennedy,100
4/22/2002,05N23W33B03S,33,chloride,kennedy,100
4/22/2002,05N23W33B03S,0.51957,nitrate_as_n,kennedy,10
4/22/2002,05N23W33B03S,2.3,nitrate_as_no3,kennedy,45
4/22/2002,05N23W33B03S,250,sulfate,kennedy,300
4/22/2002,05N23W33B03S,250,sulfate,kennedy,300
4/22/2002,05N23W33B03S,620,tds,kennedy,800
6/9/2003,05N23W33B03S,0.51957,nitrate_as_n,kennedy,10
6/9/2003,05N23W33B03S,2.3,nitrate_as_no3,kennedy,45
9/13/2004,05N23W33B03S,0.51957,nitrate_as_n,kennedy,10
9/13/2004,05N23W33B03S,2.3,nitrate_as_no3,kennedy,45
9/20/2004,05N23W33B03S,1.1,boron,kennedy,0.5
9/20/2004,05N23W33B03S,1.1,boron,kennedy,0.5
6/20/2005,05N23W33B03S,0.27,boron,kennedy,0.5
6/20/2005,05N23W33B03S,0.27,boron,kennedy,0.5
6/20/2005,05N23W33B03S,13,chloride,kennedy,100
6/20/2005,05N23W33B03S,13,chloride,kennedy,100
6/20/2005,05N23W33B03S,0,nitrate_as_n,kennedy,10
6/20/2005,05N23W33B03S,0,nitrate_as_no3,kennedy,45
6/20/2005,05N23W33B03S,380,sulfate,kennedy,300
6/20/2005,05N23W33B03S,380,sulfate,kennedy,300
6/20/2005,05N23W33B03S,750,tds,kennedy,800
6/20/2006,05N23W33B03S,0.2259,nitrate_as_n,kennedy,10
6/20/2006,05N23W33B03S,1,nitrate_as_no3,kennedy,45
6/5/2007,05N23W33B03S,0.54216,nitrate_as_n,kennedy,10
6/5/2007,05N23W33B03S,2.4,nitrate_as_no3,kennedy,45
6/3/2008,05N23W33B03S,0.51957,nitrate_as_n,kennedy,10
6/3/2008,05N23W33B03S,2.3,nitrate_as_no3,kennedy,45
3/23/2009,05N23W33B03S,0.6,boron,kennedy,0.5
3/23/2009,05N23W33B03S,0.6,boron,kennedy,0.5
3/23/2009,05N23W33B03S,26,chloride,kennedy,100
3/23/2009,05N23W33B03S,26,chloride,kennedy,100
3/23/2009,05N23W33B03S,2.259,nitrate_as_n,kennedy,10
3/23/2009,05N23W33B03S,10,nitrate_as_no3,kennedy,45
3/23/2009,05N23W33B03S,390,sulfate,kennedy,300
3/23/2009,05N23W33B03S,390,sulfate,kennedy,300
3/23/2009,05N23W33B03S,800,tds,kennedy,800
6/2/2009,05N23W33B03S,0.51957,nitrate_as_n,kennedy,10
6/2/2009,05N23W33B03S,2.3,nitrate_as_no3,kennedy,45
9/29/2009,05N23W33B03S,0.31626,nitrate_as_n,kennedy,10
9/29/2009,05N23W33B03S,1.4,nitrate_as_no3,kennedy,45
6/1/2010,05N23W33B03S,0.4518,nitrate_as_n,kennedy,10
6/1/2010,05N23W33B03S,2,nitrate_as_no3,kennedy,45
4/19/2011,05N23W33B03S,1.3554,nitrate_as_n,kennedy,10
4/19/2011,05N23W33B03S,6,nitrate_as_no3,kennedy,45
4/3/2012,05N23W33B03S,1.10691,nitrate_as_n,kennedy,10
4/3/2012,05N23W33B03S,4.9,nitrate_as_no3,kennedy,45
4/2/2013,05N23W33B03S,1.10691,nitrate_as_n,kennedy,10
4/2/2013,05N23W33B03S,4.9,nitrate_as_no3,kennedy,45
4/1/2014,05N23W33B03S,4.72131,nitrate_as_n,kennedy,10
4/1/2014,05N23W33B03S,20.9,nitrate_as_no3,kennedy,45
6/10/2014,05N23W33B03S,1.2,boron,kennedy,0.5
6/10/2014,05N23W33B03S,1.2,boron,kennedy,0.5
6/10/2014,05N23W33B03S,55,chloride,kennedy,100
6/10/2014,05N23W33B03S,55,chloride,kennedy,100
6/10/2014,05N23W33B03S,0.72288,nitrate_as_n,kennedy,10
6/10/2014,05N23W33B03S,3.2,nitrate_as_no3,kennedy,45
6/10/2014,05N23W33B03S,303,sulfate,kennedy,300
6/10/2014,05N23W33B03S,303,sulfate,kennedy,300
6/10/2014,05N23W33B03S,780,tds,kennedy,800
4/7/2015,05N23W33B03S,0.92619,nitrate_as_n,kennedy,10
4/7/2015,05N23W33B03S,4.1,nitrate_as_no3,kennedy,45
4/5/2016,05N23W33B03S,2.4,nitrate_as_n,kennedy,10
4/5/2016,05N23W33B03S,10.62432,nitrate_as_no3,kennedy,45
4/11/2017,05N23W33B03S,1.4,nitrate_as_n,kennedy,10
4/11/2017,05N23W33B03S,6.19752,nitrate_as_no3,kennedy,45
6/6/2017,05N23W33B03S,0.8,boron,kennedy,0.5
6/6/2017,05N23W33B03S,0.8,boron,kennedy,0.5
6/6/2017,05N23W33B03S,35,chloride,kennedy,100
6/6/2017,05N23W33B03S,35,chloride,kennedy,100
6/6/2017,05N23W33B03S,0.5,nitrate_as_n,kennedy,10
6/6/2017,05N23W33B03S,2.2134,nitrate_as_no3,kennedy,45
6/6/2017,05N23W33B03S,384,sulfate,kennedy,300
6/6/2017,05N23W33B03S,384,sulfate,kennedy,300
6/6/2017,05N23W33B03S,820,tds,kennedy,800
4/24/2018,05N23W33B03S,4.2,nitrate_as_n,kennedy,10
4/24/2018,05N23W33B03S,18.59256,nitrate_as_no3,kennedy,45
6/11/2019,05N23W33B03S,1.1,nitrate_as_n,kennedy,10
6/11/2019,05N23W33B03S,4.86948,nitrate_as_no3,kennedy,45
8/19/1974,05N23W33B04S,0.6,boron,kennedy,0.5
8/19/1974,05N23W33B04S,31,chloride,kennedy,100
8/19/1974,05N23W33B04S,250,sulfate,kennedy,300
8/19/1974,05N23W33B04S,668,tds,kennedy,800
2/21/1979,05N23W33B04S,18,chloride,kennedy,100
2/21/1979,05N23W33B04S,1.1295,nitrate_as_n,kennedy,10
2/21/1979,05N23W33B04S,5,nitrate_as_no3,kennedy,45
2/21/1979,05N23W33B04S,331,sulfate,kennedy,300
2/21/1979,05N23W33B04S,755,tds,kennedy,800
5/27/1981,05N23W33B04S,17,chloride,kennedy,100
5/27/1981,05N23W33B04S,0.4518,nitrate_as_n,kennedy,10
5/27/1981,05N23W33B04S,2,nitrate_as_no3,kennedy,45
5/27/1981,05N23W33B04S,315,sulfate,kennedy,300
5/27/1981,05N23W33B04S,705,tds,kennedy,800
2/8/1983,05N23W33B04S,15,chloride,kennedy,100
2/8/1983,05N23W33B04S,2.0331,nitrate_as_n,kennedy,10
2/8/1983,05N23W33B04S,9,nitrate_as_no3,kennedy,45
2/8/1983,05N23W33B04S,388,sulfate,kennedy,300
2/8/1983,05N23W33B04S,855,tds,kennedy,800
3/13/1990,05N23W33B04S,57,chloride,kennedy,100
3/13/1990,05N23W33B04S,0.2259,nitrate_as_n,kennedy,10
3/13/1990,05N23W33B04S,1,nitrate_as_no3,kennedy,45
3/13/1990,05N23W33B04S,270,sulfate,kennedy,300
3/13/1990,05N23W33B04S,700,tds,kennedy,800
6/21/1993,05N23W33B04S,0.2259,nitrate_as_n,kennedy,10
6/21/1993,05N23W33B04S,1,nitrate_as_no3,kennedy,45
6/21/1993,05N23W33B04S,379,sulfate,kennedy,300
6/21/1993,05N23W33B04S,765.7,tds,kennedy,800
6/17/1996,05N23W33B04S,19,chloride,kennedy,100
6/17/1996,05N23W33B04S,266,sulfate,kennedy,300
6/17/1996,05N23W33B04S,572,tds,kennedy,800
6/28/1999,05N23W33B04S,20,chloride,kennedy,100
6/28/1999,05N23W33B04S,248,sulfate,kennedy,300
6/28/1999,05N23W33B04S,565,tds,kennedy,800
4/22/2002,05N23W33B04S,0.52,boron,kennedy,0.5
4/22/2002,05N23W33B04S,36,chloride,kennedy,100
4/22/2002,05N23W33B04S,0,nitrate_as_n,kennedy,10
4/22/2002,05N23W33B04S,0,nitrate_as_no3,kennedy,45
4/22/2002,05N23W33B04S,230,sulfate,kennedy,300
4/22/2002,05N23W33B04S,580,tds,kennedy,800
6/9/2003,05N23W33B04S,0,nitrate_as_n,kennedy,10
6/9/2003,05N23W33B04S,0,nitrate_as_no3,kennedy,45
9/13/2004,05N23W33B04S,0,nitrate_as_n,kennedy,10
9/13/2004,05N23W33B04S,0,nitrate_as_no3,kennedy,45
9/20/2004,05N23W33B04S,1,boron,kennedy,0.5
6/20/2005,05N23W33B04S,0.26,boron,kennedy,0.5
6/20/2005,05N23W33B04S,12,chloride,kennedy,100
6/20/2005,05N23W33B04S,0,nitrate_as_n,kennedy,10
6/20/2005,05N23W33B04S,0,nitrate_as_no3,kennedy,45
6/20/2005,05N23W33B04S,270,sulfate,kennedy,300
6/20/2005,05N23W33B04S,580,tds,kennedy,800
6/5/2007,05N23W33B04S,0.20331,nitrate_as_n,kennedy,10
6/5/2007,05N23W33B04S,0.9,nitrate_as_no3,kennedy,45
6/3/2008,05N23W33B04S,0.27108,nitrate_as_n,kennedy,10
6/3/2008,05N23W33B04S,1.2,nitrate_as_no3,kennedy,45
3/23/2009,05N23W33B04S,0.8,boron,kennedy,0.5
3/23/2009,05N23W33B04S,27,chloride,kennedy,100
3/23/2009,05N23W33B04S,1.03914,nitrate_as_n,kennedy,10
3/23/2009,05N23W33B04S,4.6,nitrate_as_no3,kennedy,45
3/23/2009,05N23W33B04S,313,sulfate,kennedy,300
3/23/2009,05N23W33B04S,700,tds,kennedy,800
6/2/2009,05N23W33B04S,0.20331,nitrate_as_n,kennedy,10
6/2/2009,05N23W33B04S,0.9,nitrate_as_no3,kennedy,45
9/29/2009,05N23W33B04S,0.13554,nitrate_as_n,kennedy,10
9/29/2009,05N23W33B04S,0.6,nitrate_as_no3,kennedy,45
6/1/2010,05N23W33B04S,0.15813,nitrate_as_n,kennedy,10
6/1/2010,05N23W33B04S,0.7,nitrate_as_no3,kennedy,45
4/19/2011,05N23W33B04S,1.85238,nitrate_as_n,kennedy,10
4/19/2011,05N23W33B04S,8.2,nitrate_as_no3,kennedy,45
4/3/2012,05N23W33B04S,0.38403,nitrate_as_n,kennedy,10
4/3/2012,05N23W33B04S,1.7,nitrate_as_no3,kennedy,45
4/2/2013,05N23W33B04S,0.31626,nitrate_as_n,kennedy,10
4/2/2013,05N23W33B04S,1.4,nitrate_as_no3,kennedy,45
4/1/2014,05N23W33B04S,3.04965,nitrate_as_n,kennedy,10
4/1/2014,05N23W33B04S,13.5,nitrate_as_no3,kennedy,45
6/10/2014,05N23W33B04S,1.3,boron,kennedy,0.5
6/10/2014,05N23W33B04S,56,chloride,kennedy,100
6/10/2014,05N23W33B04S,0.24849,nitrate_as_n,kennedy,10
6/10/2014,05N23W33B04S,1.1,nitrate_as_no3,kennedy,45
6/10/2014,05N23W33B04S,299,sulfate,kennedy,300
6/10/2014,05N23W33B04S,740,tds,kennedy,800
4/7/2015,05N23W33B04S,0.47439,nitrate_as_n,kennedy,10
4/7/2015,05N23W33B04S,2.1,nitrate_as_no3,kennedy,45
4/5/2016,05N23W33B04S,1.5,nitrate_as_n,kennedy,10
4/5/2016,05N23W33B04S,6.6402,nitrate_as_no3,kennedy,45
4/11/2017,05N23W33B04S,1.5,nitrate_as_n,kennedy,10
4/11/2017,05N23W33B04S,6.6402,nitrate_as_no3,kennedy,45
6/6/2017,05N23W33B04S,0.9,boron,kennedy,0.5
6/6/2017,05N23W33B04S,35,chloride,kennedy,100
6/6/2017,05N23W33B04S,343,sulfate,kennedy,300
6/6/2017,05N23W33B04S,760,tds,kennedy,800
4/24/2018,05N23W33B04S,5.1,nitrate_as_n,kennedy,10
4/24/2018,05N23W33B04S,22.57668,nitrate_as_no3,kennedy,45
10/5/2007,05N23W33C01S,0.75,boron,kennedy,0.5
10/5/2007,05N23W33C01S,71,chloride,kennedy,100
